row,col,data
353,334,0.0034
354,4,0.4678
354,102,0.2815
354,190,0.3048
354,334,0.0034
355,4,0.4678
355,59,0.2871
355,102,0.1407
355,244,0.2524
355,334,0.0034
356,3,0.2130
356,98,0.2199
356,297,0.2395
356,334,0.0034
357,0,0.2404
357,61,0.5574
357,152,0.2305
357,334,0.0034
358,6,0.3305
358,75,0.3468
358,174,0.1973
358,334,0.0034
359,0,0.2404
359,58,0.3123
359,172,0.1933
359,334,0.0034
360,4,0.4678
360,102,0.2815
360,294,0.2407
360,334,0.0034
361,0,0.2404
361,80,0.3705
361,292,0.2842
361,334,0.0034
362,0,0.2404
362,32,0.3200
362,288,0.1949
362,335,0.1009
363,0,0.1202
363,7,0.2293
363,104,0.3247
363,307,0.2623
363,335,0.1009
364,3,0.2130
364,109,0.5824
364,135,0.2464
364,334,0.0034
365,0,0.2404
365,23,0.2091
365,253,0.1855
365,334,0.0034
366,3,0.2130
366,35,0.3498
366,245,0.1369
366,290,0.1381
366,334,0.0034
367,3,0.2130
367,111,0.2370
367,212,0.1662
367,334,0.0034
368,0,0.2404
368,10,0.4380
368,259,0.1986
368,334,0.0034
369,3,0.2130
369,98,0.2199
369,212,0.1662
369,334,0.0034
370,6,0.3305
370,53,0.4257
370,312,0.2739
370,334,0.0034
371,7,0.4586
371,107,0.4289
371,236,0.1487
371,313,0.1528
371,335,0.1009
372,0,0.2404
372,58,0.3123
372,136,0.2187
372,334,0.0034
373,3,0.2130
373,46,0.3814
373,215,0.1889
373,334,0.0034
374,3,0.2130
374,11,0.3290
374,168,0.1673
374,334,0.0034
375,0,0.2404
375,23,0.2091
375,333,0.1981
375,334,0.0034
376,3,0.2130
376,55,0.4601
376,144,0.2268
376,334,0.0034
377,4,0.4678
377,102,0.2815
377,267,0.3316
377,334,0.0034
378,6,0.3305
378,57,0.3833
378,323,0.3303
378,334,0.0034
379,3,0.2130
379,11,0.3290
379,215,0.1889
379,334,0.0034
380,3,0.2130
380,93,0.3792
380,212,0.1662
380,334,0.0034
381,0,0.2404
381,23,0.1046
381,113,0.2247
381,172,0.0966
381,333,0.0991
381,334,0.0034
382,0,0.2404
382,32,0.3200
382,136,0.2187
382,334,0.0034
383,0,0.2404
383,39,0.4333
383,136,0.0729
383,253,0.0618
383,272,0.1047
383,334,0.0034
384,3,0.2130
384,103,0.4514
384,168,0.1673
384,334,0.0034
385,3,0.2130
385,35,0.3498
385,245,0.1369
385,290,0.1381
385,334,0.0034
386,6,0.3305
386,113,0.4494
386,214,0.2177
386,334,0.0034
387,3,0.2130
387,46,0.3814
387,215,0.1889
387,334,0.0034
388,4,0.4678
388,70,0.3208
388,285,0.2810
388,338,0.1499
389,6,0.3305
389,110,0.4267
389,146,0.3329
389,334,0.0034
390,0,0.2404
390,23,0.2091
390,199,0.0628
390,210,0.0599
390,253,0.0618
390,334,0.0034
391,4,0.4678
391,22,0.5574
391,131,0.3152
391,334,0.0034
392,4,0.2339
392,6,0.1653
392,26,0.5091
392,124,0.2717
392,336,0.1215
393,3,0.2130
393,11,0.3290
393,212,0.1662
393,334,0.0034
394,3,0.2130
394,111,0.2370
394,144,0.2268
394,334,0.0034
395,3,0.2130
395,98,0.2199
395,286,0.2065
395,334,0.0034
396,3,0.2130
396,111,0.2370
396,212,0.1662
396,334,0.0034
397,6,0.3305
397,30,0.3764
397,278,0.1285
397,281,0.1263
397,334,0.0034
398,0,0.2404
398,58,0.3123
398,322,0.1936
398,334,0.0034
399,3,0.2130
399,15,0.5414
399,334,0.0034
400,4,0.4678
400,102,0.2815
400,244,0.2524
400,334,0.0034
401,3,0.2130
401,78,0.4915
401,273,0.2684
401,334,0.0034
402,6,0.3305
402,110,0.4267
402,332,0.2367
402,338,0.1499
403,6,0.3305
403,26,0.5091
403,159,0.1034
403,174,0.0987
403,334,0.0034
404,3,0.2130
404,43,0.2631
404,98,0.1099
404,286,0.2065
404,334,0.0034
405,7,0.4586
405,104,0.3247
405,300,0.2545
405,335,0.1009
406,6,0.3305
406,75,0.3468
406,128,0.1282
406,205,0.1296
406,334,0.0034
407,7,0.4586
407,47,0.4003
407,213,0.2578
407,335,0.1009
408,3,0.2130
408,111,0.2370
408,297,0.2395
408,334,0.0034
409,4,0.4678
409,70,0.3208
409,285,0.2810
409,343,0.1912
410,0,0.2404
410,23,0.2091
410,333,0.1981
410,334,0.0034
411,6,0.3305
411,117,0.4873
411,300,0.2545
411,334,0.0034
412,6,0.3305
412,87,0.5619
412,138,0.2223
412,334,0.0034
413,102,0.2815
413,310,0.2968
413,334,0.0034
414,0,0.2404
414,58,0.3123
414,172,0.1933
414,334,0.0034
415,0,0.2404
415,23,0.2091
415,171,0.1132
415,333,0.0991
415,334,0.0034
416,6,0.3305
416,9,0.3584
416,207,0.2448
416,334,0.0034
417,4,0.4678
417,70,0.3208
417,274,0.1461
417,285,0.1405
417,336,0.1215
418,0,0.2404
418,23,0.2091
418,321,0.2173
418,334,0.0034
419,6,0.3305
419,57,0.1917
419,75,0.1734
419,281,0.2527
419,335,0.1009
420,3,0.2130
420,98,0.2199
420,215,0.1889
420,334,0.0034
421,3,0.2130
421,98,0.2199
421,334,0.0034
422,4,0.4678
422,291,0.3033
422,334,0.0034
423,3,0.2130
423,60,0.4467
423,151,0.2309
423,334,0.0034
424,56,0.4557
424,322,0.1936
424,334,0.0034
425,0,0.2404
425,23,0.2091
425,259,0.1986
425,334,0.0034
426,0,0.2404
426,91,0.4007
426,150,0.2334
426,334,0.0034
427,3,0.2130
427,111,0.2370
427,138,0.1111
427,221,0.2389
427,334,0.0034
428,3,0.2130
428,46,0.3814
428,215,0.1889
428,334,0.0034
429,3,0.2130
429,98,0.2199
429,318,0.2098
429,334,0.0034
430,0,0.2404
430,80,0.3705
430,292,0.2842
430,334,0.0034
431,4,0.4678
431,70,0.3208
431,122,0.2875
431,334,0.0034
432,0,0.2404
432,44,0.5091
432,321,0.2173
432,334,0.0034
433,3,0.2130
433,111,0.2370
433,300,0.2545
433,334,0.0034
434,5,0.6361
434,85,0.3884
434,222,0.2852
434,334,0.0034
435,3,0.2130
435,98,0.2199
435,135,0.0493
435,214,0.0435
435,237,0.0473
435,270,0.0384
435,280,0.0727
435,334,0.0034
436,4,0.4678
436,102,0.2815
436,224,0.2766
436,334,0.0034
437,3,0.2130
437,11,0.3290
437,168,0.0836
437,264,0.0988
437,334,0.0034
438,75,0.3468
438,159,0.1034
438,174,0.0987
438,334,0.0034
439,5,0.6361
439,85,0.3884
439,324,0.3097
439,334,0.0034
440,3,0.2130
440,13,0.4833
440,213,0.2578
440,334,0.0034
441,0,0.2404
441,23,0.2091
441,334,0.0034
442,3,0.2130
442,98,0.2199
442,214,0.1089
442,237,0.1184
442,334,0.0034
443,6,0.3305
443,62,0.3447
443,75,0.1734
443,159,0.0690
443,164,0.1437
443,174,0.0658
443,334,0.0034
444,5,0.6361
444,69,0.3874
444,334,0.0034
445,4,0.4678
445,102,0.2815
445,224,0.2766
445,334,0.0034
446,3,0.2130
446,111,0.2370
446,168,0.1673
446,334,0.0034
447,7,0.4586
447,20,0.3633
447,154,0.0837
447,198,0.0819
447,328,0.0844
447,338,0.1499
448,0,0.2404
448,31,0.4723
448,292,0.2842
448,334,0.0034
449,6,0.3305
449,95,0.3682
449,230,0.1165
449,332,0.1184
449,336,0.1215
450,4,0.4678
450,102,0.2815
450,241,0.3279
450,334,0.0034
451,3,0.2130
451,111,0.2370
451,286,0.2065
451,334,0.0034
452,0,0.2404
452,23,0.2091
452,199,0.0628
452,210,0.0599
452,321,0.0724
452,334,0.0034
453,7,0.4586
453,104,0.3247
453,213,0.2578
453,334,0.0034
454,0,0.2404
454,80,0.3705
454,292,0.2842
454,334,0.0034
455,3,0.2130
455,11,0.3290
455,144,0.2268
455,334,0.0034
456,0,0.2404
456,58,0.3123
456,172,0.1933
456,334,0.0034
457,6,0.3305
457,57,0.3833
457,247,0.2680
457,334,0.0034
458,3,0.2130
458,98,0.2199
458,252,0.2237
458,334,0.0034
459,3,0.2130
459,111,0.2370
459,258,0.2420
459,334,0.0034
460,7,0.4586
460,20,0.3633
460,124,0.2717
460,338,0.1499
461,0,0.2404
461,56,0.4557
461,259,0.1986
461,334,0.0034
462,0,0.2404
462,56,0.4557
462,322,0.1936
462,334,0.0034
463,0,0.2404
463,23,0.2091
463,183,0.1101
463,210,0.0898
463,334,0.0034
464,5,0.6361
464,85,0.3884
464,324,0.3097
464,334,0.0034
465,0,0.2404
465,23,0.2091
465,199,0.0942
465,210,0.0898
465,334,0.0034
466,3,0.2130
466,35,0.3498
466,149,0.1540
466,168,0.0558
466,264,0.0659
466,334,0.0034
467,0,0.2404
467,58,0.3123
467,136,0.2187
467,334,0.0034
468,3,0.2130
468,111,0.2370
468,204,0.2367
468,334,0.0034
469,3,0.2130
469,35,0.3498
469,151,0.2309
469,334,0.0034
470,6,0.3305
470,40,0.6584
470,155,0.2330
470,334,0.0034
471,0,0.2404
471,23,0.2091
471,199,0.0942
471,210,0.0898
471,334,0.0034
472,3,0.2130
472,98,0.2199
472,252,0.2237
473,6,0.3305
473,230,0.1165
473,332,0.1184
473,335,0.1009
474,3,0.2130
474,67,0.4689
474,273,0.2684
474,334,0.0034
475,3,0.2130
475,111,0.2370
475,231,0.2171
475,334,0.0034
476,3,0.2130
476,212,0.1662
476,334,0.0034
477,6,0.3305
477,57,0.3833
477,300,0.2545
477,334,0.0034
478,0,0.2404
478,32,0.3200
478,288,0.1949
478,334,0.0034
479,0,0.2404
479,32,0.3200
479,288,0.1949
479,334,0.0034
480,7,0.4586
480,104,0.3247
480,161,0.1553
480,260,0.1571
480,334,0.0034
481,0,0.2404
481,65,0.4056
481,322,0.1936
481,334,0.0034
482,5,0.6361
482,69,0.3874
482,182,0.3571
482,340,0.1718
483,3,0.2130
483,46,0.3814
483,307,0.2623
483,334,0.0034
484,3,0.2130
484,111,0.2370
484,286,0.2065
484,334,0.0034
485,0,0.2404
485,58,0.3123
485,322,0.1936
485,334,0.0034
486,6,0.3305
486,95,0.3682
486,159,0.1034
486,174,0.0987
486,334,0.0034
487,6,0.3305
487,38,0.4333
487,318,0.2098
487,334,0.0034
488,3,0.2130
488,111,0.2370
488,334,0.0034
489,5,0.6361
489,85,0.3884
489,204,0.2367
489,334,0.0034
490,104,0.3247
490,151,0.2309
490,334,0.0034
491,3,0.2130
491,46,0.3814
491,239,0.2935
491,334,0.0034
492,3,0.2130
492,111,0.2370
492,270,0.0961
492,286,0.1032
492,334,0.0034
493,0,0.2404
493,58,0.3123
493,204,0.2367
493,334,0.0034
494,7,0.4586
494,112,0.4833
494,239,0.2935
494,334,0.0034
495,3,0.2130
495,35,0.3498
495,215,0.0630
495,245,0.0913
495,290,0.0921
495,334,0.0034
496,3,0.2130
496,11,0.3290
496,168,0.0836
496,264,0.0988
496,334,0.0034
497,4,0.4678
497,102,0.2815
497,244,0.2524
497,334,0.0034
498,3,0.2130
498,111,0.2370
498,258,0.2420
498,334,0.0034
499,6,0.3305
499,57,0.3833
499,273,0.2684
499,334,0.0034
500,7,0.4586
500,20,0.3633
500,311,0.2001
500,334,0.0034
501,0,0.2404
501,23,0.2091
501,199,0.0628
501,210,0.0599
501,253,0.0618
501,334,0.0034
502,6,0.3305
502,75,0.3468
502,278,0.1285
502,281,0.1263
502,335,0.1009
503,4,0.4678
503,102,0.2815
503,198,0.2458
503,334,0.0034
504,0,0.1202
504,6,0.1653
504,119,0.4594
504,136,0.2187
504,334,0.0034
505,3,0.2130
505,34,0.3870
505,212,0.0831
505,286,0.1032
505,334,0.0034
506,3,0.2130
506,98,0.2199
506,168,0.1673
506,334,0.0034
507,7,0.4586
507,47,0.4003
507,215,0.1889
507,334,0.0034
508,4,0.4678
508,102,0.2815
508,224,0.2766
508,334,0.0034
509,3,0.2130
509,98,0.2199
509,168,0.0836
509,264,0.0988
509,334,0.0034
510,6,0.3305
510,33,0.4632
510,155,0.2330
510,334,0.0034
511,6,0.3305
511,38,0.4333
511,311,0.2001
511,334,0.0034
512,7,0.4586
512,20,0.3633
512,138,0.2223
512,334,0.0034
513,6,0.3305
513,110,0.4267
513,146,0.3329
513,339,0.1667
514,4,0.4678
514,102,0.2815
514,291,0.3033
514,334,0.0034
515,3,0.2130
515,34,0.3870
515,334,0.0034
516,7,0.4586
516,112,0.4833
516,239,0.2935
516,336,0.1215
517,7,0.4586
517,107,0.4289
517,161,0.1553
517,260,0.1571
517,334,0.0034
518,0,0.2404
518,23,0.2091
518,199,0.0377
518,210,0.0359
518,215,0.0378
518,253,0.0371
518,333,0.0396
518,334,0.0034
519,3,0.2130
519,24,0.3176
519,60,0.2234
519,318,0.2098
519,334,0.0034
520,3,0.2130
520,98,0.2199
520,168,0.1673
520,334,0.0034
521,3,0.2130
521,98,0.2199
521,135,0.1232
521,270,0.0961
521,334,0.0034
522,0,0.2404
522,80,0.3705
522,292,0.2842
522,334,0.0034
523,0,0.2404
523,8,0.5310
523,322,0.1936
523,334,0.0034
524,6,0.3305
524,75,0.3468
524,230,0.0777
524,267,0.1105
524,332,0.0789
524,334,0.0034
525,3,0.2130
525,111,0.2370
525,264,0.1976
525,334,0.0034
526,6,0.3305
526,110,0.4267
526,207,0.2448
526,334,0.0034
527,3,0.2130
527,111,0.2370
527,311,0.2001
527,334,0.0034
528,0,0.2404
528,23,0.2091
528,259,0.1986
528,334,0.0034
529,3,0.2130
529,334,0.0034
530,4,0.4678
530,70,0.3208
530,318,0.2098
530,334,0.0034
531,6,0.3305
531,75,0.3468
531,159,0.1034
531,174,0.0987
531,334,0.0034
532,3,0.2130
532,11,0.3290
532,273,0.2684
532,334,0.0034
533,3,0.2130
533,111,0.2370
533,212,0.1662
533,334,0.0034
534,6,0.3305
534,57,0.3833
534,159,0.1034
534,174,0.0987
534,334,0.0034
535,3,0.2130
535,98,0.2199
535,311,0.2001
535,334,0.0034
536,6,0.3305
536,53,0.4257
536,312,0.2739
536,336,0.1215
537,3,0.2130
537,111,0.2370
537,168,0.0836
537,264,0.0988
537,334,0.0034
538,7,0.4586
538,47,0.4003
538,143,0.1484
538,228,0.1443
538,334,0.0034
539,0,0.2404
539,27,0.4982
539,152,0.2305
539,334,0.0034
540,0,0.2404
540,23,0.2091
540,253,0.1855
540,334,0.0034
541,6,0.3305
541,117,0.4873
541,138,0.2223
541,334,0.0034
542,6,0.3305
542,95,0.3682
542,157,0.1520
542,188,0.1164
542,334,0.0034
543,3,0.2130
543,35,0.3498
543,245,0.1369
543,290,0.1381
543,334,0.0034
544,3,0.2130
544,111,0.2370
544,212,0.1662
544,334,0.0034
545,3,0.2130
545,111,0.2370
545,258,0.1210
545,264,0.0988
545,334,0.0034
546,0,0.2404
546,58,0.3123
546,136,0.2187
546,334,0.0034
547,0,0.2404
547,32,0.3200
547,288,0.1949
547,334,0.0034
548,6,0.3305
548,9,0.3584
548,207,0.2448
548,334,0.0034
549,7,0.4586
549,112,0.4833
549,239,0.2935
549,338,0.1499
550,5,0.6361
550,69,0.3874
550,155,0.2330
550,334,0.0034
551,4,0.4678
551,70,0.3208
551,121,0.1498
551,122,0.1437
551,334,0.0034
552,4,0.2339
552,6,0.1653
552,22,0.5574
552,131,0.1051
552,219,0.1081
552,250,0.1154
552,356,0.2576
553,6,0.3305
553,231,0.2171
553,334,0.0034
554,0,0.2404
554,91,0.4007
554,142,0.3161
554,334,0.0034
555,3,0.2130
555,111,0.2370
555,212,0.1662
555,334,0.0034
556,3,0.2130
556,35,0.3498
556,212,0.0554
556,245,0.0913
556,290,0.0921
556,334,0.0034
557,0,0.2404
557,23,0.2091
557,199,0.0942
557,210,0.0898
557,334,0.0034
558,6,0.3305
558,48,0.4108
558,159,0.1034
558,174,0.0987
558,334,0.0034
559,3,0.2130
559,46,0.3814
559,172,0.0966
559,307,0.1311
559,334,0.0034
560,0,0.2404
560,39,0.4333
560,172,0.1933
560,334,0.0034
561,6,0.3305
561,9,0.3584
561,207,0.2448
561,334,0.0034
562,0,0.2404
562,27,0.4982
562,191,0.1499
562,259,0.0662
562,321,0.0724
562,335,0.1009
563,3,0.2130
563,98,0.2199
563,318,0.2098
563,334,0.0034
564,6,0.3305
564,75,0.3468
564,159,0.1034
564,174,0.0987
564,334,0.0034
565,0,0.2404
565,23,0.2091
565,199,0.0942
565,253,0.0928
565,334,0.0034
566,7,0.4586
566,104,0.3247
566,252,0.2237
566,334,0.0034
567,3,0.2130
567,35,0.3498
567,204,0.1184
567,231,0.1086
567,334,0.0034
568,6,0.3305
568,95,0.3682
568,230,0.2330
568,334,0.0034
569,3,0.2130
569,55,0.4601
569,286,0.2065
569,334,0.0034
570,3,0.2130
570,111,0.2370
570,151,0.2309
570,334,0.0034
571,6,0.3305
571,95,0.3682
571,188,0.2328
571,334,0.0034
572,3,0.2130
572,98,0.2199
572,252,0.2237
572,334,0.0034
573,0,0.2404
573,32,0.3200
573,288,0.1949
573,334,0.0034
574,6,0.3305
574,95,0.3682
574,188,0.2328
574,334,0.0034
575,0,0.2404
575,32,0.3200
575,288,0.1949
575,334,0.0034
576,3,0.2130
576,98,0.2199
576,212,0.1662
576,334,0.0034
577,6,0.3305
577,33,0.4632
577,155,0.2330
577,334,0.0034
578,32,0.3200
578,288,0.1949
578,334,0.0034
579,7,0.4586
579,20,0.3633
579,340,0.1718
580,3,0.2130
580,98,0.2199
580,212,0.0415
580,270,0.0480
580,275,0.0839
580,286,0.0516
580,334,0.0034
581,0,0.2404
581,44,0.5091
581,152,0.2305
581,334,0.0034
582,6,0.3305
582,48,0.4108
582,159,0.1034
582,174,0.0987
582,334,0.0034
583,4,0.4678
583,70,0.3208
583,318,0.2098
583,335,0.1009
584,0,0.2404
584,23,0.2091
584,210,0.1796
584,334,0.0034
585,3,0.2130
585,81,0.4273
585,231,0.2171
585,334,0.0034
586,4,0.4678
586,102,0.2815
586,305,0.2619
586,334,0.0034
587,5,0.6361
587,69,0.3874
587,155,0.2330
587,334,0.0034
588,3,0.2130
588,111,0.2370
588,215,0.1889
588,334,0.0034
589,6,0.3305
589,30,0.3764
589,247,0.2680
589,334,0.0034
590,0,0.2404
590,61,0.5574
590,321,0.2173
590,334,0.0034
591,0,0.2404
591,23,0.2091
591,183,0.1101
591,210,0.0898
591,334,0.0034
592,0,0.2404
592,23,0.2091
592,333,0.1981
592,334,0.0034
593,0,0.2404
593,23,0.2091
593,183,0.0551
593,199,0.0471
593,210,0.0449
593,253,0.0464
593,334,0.0034
594,6,0.3305
594,57,0.3833
594,300,0.2545
594,334,0.0034
595,0,0.2404
595,31,0.4723
595,333,0.1981
595,334,0.0034
596,6,0.3305
596,88,0.5531
596,207,0.2448
596,334,0.0034
597,1,0.4883
597,3,0.1065
597,111,0.2370
597,168,0.0836
597,252,0.1118
597,334,0.0034
598,6,0.3305
598,53,0.4257
598,312,0.2739
598,336,0.1215
599,6,0.3305
599,57,0.3833
599,278,0.0857
599,281,0.0842
599,300,0.0848
599,335,0.1009
600,0,0.2404
600,10,0.4380
600,259,0.1986
600,334,0.0034
601,4,0.4678
601,102,0.2815
601,190,0.3048
601,334,0.0034
602,4,0.4678
602,102,0.2815
602,311,0.2001
602,334,0.0034
603,6,0.3305
603,38,0.4333
603,264,0.1976
603,334,0.0034
604,3,0.2130
604,34,0.3870
604,151,0.2309
604,334,0.0034
605,3,0.2130
605,98,0.2199
605,279,0.3025
605,334,0.0034
606,7,0.4586
606,17,0.5005
606,318,0.2098
606,334,0.0034
607,0,0.2404
607,32,0.3200
607,288,0.1949
607,334,0.0034
608,0,0.2404
608,32,0.3200
608,288,0.1949
608,334,0.0034
609,0,0.2404
609,31,0.4723
609,292,0.2842
609,334,0.0034
610,3,0.2130
610,35,0.3498
610,220,0.1105
610,245,0.0913
610,290,0.0921
610,334,0.0034
611,6,0.3305
611,75,0.3468
611,264,0.1976
611,334,0.0034
612,0,0.2404
612,23,0.2091
612,334,0.0034
613,3,0.2130
613,111,0.2370
613,264,0.1976
613,334,0.0034
614,3,0.2130
614,46,0.3814
614,144,0.0567
614,260,0.0786
614,270,0.0480
614,297,0.0599
614,334,0.0034
615,5,0.6361
615,85,0.3884
615,175,0.3972
615,334,0.0034
616,3,0.2130
616,98,0.2199
616,143,0.1484
616,228,0.1443
616,334,0.0034
617,0,0.2404
617,32,0.3200
617,243,0.2310
617,288,0.0974
617,334,0.0034
618,6,0.3305
618,75,0.3468
618,159,0.1034
618,174,0.0987
618,334,0.0034
619,0,0.2404
619,41,0.4221
619,302,0.2506
619,334,0.0034
620,0,0.1202
620,1,0.4883
620,31,0.4723
620,259,0.1986
620,334,0.0034
621,3,0.2130
621,111,0.2370
621,258,0.2420
621,334,0.0034
622,3,0.2130
622,98,0.2199
622,212,0.1662
622,334,0.0034
623,6,0.3305
623,75,0.3468
623,247,0.2680
623,336,0.1215
624,3,0.2130
624,93,0.3792
624,151,0.2309
624,334,0.0034
625,48,0.4108
625,231,0.2171
625,334,0.0034
626,3,0.2130
626,111,0.2370
626,300,0.2545
626,334,0.0034
627,3,0.2130
627,98,0.2199
627,297,0.2395
627,334,0.0034
628,6,0.3305
628,48,0.4108
628,174,0.1973
628,334,0.0034
629,7,0.4586
629,20,0.3633
629,124,0.2717
629,334,0.0034
630,6,0.3305
630,48,0.4108
630,230,0.1165
630,332,0.1184
630,334,0.0034
631,6,0.3305
631,75,0.3468
631,247,0.2680
631,334,0.0034
632,0,0.2404
632,91,0.4007
632,160,0.0359
632,184,0.0282
632,217,0.0269
632,226,0.0273
632,233,0.0319
632,235,0.0314
632,238,0.0339
632,249,0.0331
632,257,0.0256
632,266,0.0348
632,304,0.0339
632,317,0.0331
632,334,0.0034
633,0,0.2404
633,23,0.2091
633,333,0.1981
633,334,0.0034
634,0,0.2404
634,23,0.2091
634,333,0.1981
634,334,0.0034
635,3,0.2130
635,98,0.2199
635,135,0.1232
635,270,0.0961
635,334,0.0034
636,4,0.4678
636,102,0.2815
636,190,0.3048
636,334,0.0034
637,3,0.2130
637,111,0.2370
637,212,0.1662
637,334,0.0034
638,7,0.4586
638,104,0.3247
638,124,0.2717
638,338,0.1499
639,0,0.2404
639,80,0.3705
639,150,0.1167
639,152,0.1153
639,334,0.0034
640,7,0.4586
640,16,0.6088
640,213,0.1289
640,252,0.1118
640,342,0.1871
641,3,0.2130
641,98,0.2199
641,258,0.2420
641,334,0.0034
642,6,0.3305
642,110,0.4267
642,154,0.2512
642,334,0.0034
643,4,0.4678
643,70,0.3208
643,335,0.1009
644,3,0.2130
644,111,0.2370
644,168,0.1673
644,334,0.0034
645,0,0.2404
645,91,0.4007
645,152,0.2305
645,334,0.0034
646,0,0.2404
646,41,0.4221
646,302,0.2506
646,334,0.0034
647,6,0.3305
647,9,0.3584
647,129,0.2752
647,334,0.0034
648,3,0.2130
648,60,0.4467
648,213,0.2578
648,334,0.0034
649,3,0.2130
649,18,0.5343
649,334,0.0034
650,4,0.4678
650,102,0.2815
650,244,0.2524
650,334,0.0034
651,3,0.2130
651,285,0.2810
651,334,0.0034
652,7,0.4586
652,112,0.4833
652,124,0.1358
652,279,0.1513
652,336,0.1215
653,3,0.2130
653,98,0.2199
653,214,0.0726
653,237,0.0789
653,270,0.0641
653,334,0.0034
654,7,0.4586
654,107,0.4289
654,236,0.1487
654,313,0.1528
654,334,0.0034
655,3,0.2130
655,98,0.2199
655,168,0.1673
655,334,0.0034
656,3,0.2130
656,111,0.2370
656,168,0.0836
656,215,0.0945
656,334,0.0034
657,6,0.3305
657,53,0.4257
657,312,0.2739
657,334,0.0034
658,3,0.2130
658,46,0.3814
658,215,0.0630
658,270,0.0641
658,297,0.0798
658,334,0.0034
659,6,0.3305
659,53,0.4257
659,192,0.3056
659,339,0.1667
660,3,0.2130
660,98,0.2199
660,135,0.1232
660,212,0.0831
660,334,0.0034
661,6,0.3305
661,26,0.5091
661,159,0.1034
661,174,0.0987
661,334,0.0034
662,3,0.2130
662,168,0.1673
662,334,0.0034
663,7,0.4586
663,104,0.3247
663,196,0.1502
663,316,0.1461
663,335,0.1009
664,4,0.4678
664,70,0.3208
664,223,0.3478
664,350,0.2266
665,0,0.2404
665,23,0.2091
665,253,0.1855
665,334,0.0034
666,6,0.3305
666,75,0.3468
666,247,0.2680
666,334,0.0034
667,0,0.2404
667,23,0.2091
667,199,0.1885
667,334,0.0034
668,0,0.2404
668,119,0.4594
668,172,0.1933
668,334,0.0034
669,4,0.4678
669,102,0.2815
669,310,0.2968
669,334,0.0034
670,3,0.2130
670,55,0.4601
670,215,0.1889
670,334,0.0034
671,3,0.2130
671,93,0.3792
671,153,0.2475
671,334,0.0034
672,3,0.2130
672,98,0.2199
672,212,0.1662
672,334,0.0034
673,0,0.2404
673,23,0.2091
673,183,0.0551
673,199,0.0471
673,210,0.0449
673,253,0.0464
673,334,0.0034
674,6,0.3305
674,73,0.5145
674,159,0.1034
674,174,0.0987
674,334,0.0034
675,7,0.4586
675,20,0.3633
675,124,0.2717
675,335,0.1009
676,0,0.2404
676,10,0.4380
676,172,0.1933
676,334,0.0034
677,5,0.6361
677,69,0.3874
677,155,0.2330
677,334,0.0034
678,7,0.4586
678,104,0.3247
678,264,0.1976
678,334,0.0034
679,0,0.2404
679,27,0.2491
679,116,0.3495
679,150,0.2334
679,334,0.0034
680,6,0.3305
680,108,0.6256
680,128,0.1282
680,205,0.1296
680,334,0.0034
681,4,0.4678
681,102,0.2815
681,224,0.2766
681,334,0.0034
682,7,0.4586
682,47,0.4003
682,298,0.3033
682,336,0.1215
683,3,0.2130
683,111,0.2370
683,311,0.2001
683,334,0.0034
684,6,0.3305
684,95,0.3682
684,159,0.1034
684,174,0.0987
684,334,0.0034
685,3,0.2130
685,111,0.2370
685,168,0.1673
685,334,0.0034
686,0,0.2404
686,23,0.2091
686,199,0.0942
686,210,0.0898
686,334,0.0034
687,3,0.2130
687,11,0.3290
687,212,0.1662
687,334,0.0034
688,3,0.2130
688,13,0.4833
688,258,0.2420
688,334,0.0034
689,0,0.2404
689,23,0.2091
689,210,0.1796
689,334,0.0034
690,3,0.2130
690,93,0.3792
690,171,0.1132
690,299,0.1128
690,334,0.0034
691,0,0.2404
691,58,0.3123
691,172,0.1933
691,334,0.0034
692,4,0.4678
692,102,0.2815
692,305,0.2619
692,334,0.0034
693,4,0.4678
693,102,0.2815
693,225,0.2898
693,334,0.0034
694,30,0.3764
694,240,0.2820
694,334,0.0034
695,3,0.2130
695,98,0.2199
695,318,0.2098
695,334,0.0034
696,0,0.2404
696,183,0.0734
696,199,0.0628
696,210,0.0599
696,334,0.0034
697,7,0.4586
697,104,0.3247
697,300,0.2545
697,334,0.0034
698,3,0.2130
698,35,0.3498
698,231,0.2171
698,334,0.0034
699,47,0.4003
699,225,0.2898
699,334,0.0034
700,3,0.2130
700,34,0.3870
700,215,0.1889
700,334,0.0034
701,0,0.2404
701,65,0.4056
701,334,0.0034
702,4,0.4678
702,70,0.3208
702,141,0.1138
702,275,0.1118
702,318,0.0699
702,340,0.1718
703,4,0.4678
703,70,0.3208
703,125,0.1557
703,216,0.1509
703,334,0.0034
704,6,0.3305
704,95,0.3682
704,230,0.1165
704,332,0.1184
704,334,0.0034
705,3,0.2130
705,98,0.2199
705,297,0.2395
705,334,0.0034
706,3,0.2130
706,60,0.4467
706,269,0.3040
706,334,0.0034
707,6,0.3305
707,48,0.4108
707,230,0.1165
707,332,0.1184
707,334,0.0034
708,3,0.2130
708,98,0.2199
708,264,0.1976
708,334,0.0034
709,4,0.4678
709,70,0.3208
709,318,0.2098
709,334,0.0034
710,4,0.4678
710,70,0.3208
710,140,0.1842
710,220,0.1658
710,334,0.0034
711,3,0.2130
711,98,0.2199
711,168,0.1673
711,334,0.0034
712,3,0.2130
712,111,0.2370
712,190,0.1524
712,264,0.0988
